time_real,time sec,time nanosec,position X,position Y,position Z,orientation X,orientation Y,orientation Z,orientation W
1714372459.5436187,576,333363391,-0.05762345812808787,-17.103456694404702,9.20989803137626e-05,6.613831899155998e-05,-4.5843848084867295e-05,0.041211862668034616,0.9991504270626598
1714372459.6384852,576,350030058,-0.05762298071230965,-17.10346050910031,9.245585310396675e-05,6.61395752665507e-05,-4.6536463317505146e-05,0.041206118268031465,0.999150663952737
1714372459.752948,576,366696726,-0.057623457960447155,-17.103464323799226,9.218838769023885e-05,6.769179507521649e-05,-4.597753005662421e-05,0.04119967601084661,0.9991509295399214
1714372459.849272,576,383363394,-0.05762488778199284,-17.103458601758188,9.26376862477471e-05,6.733622006003461e-05,-4.5839789779816096e-05,0.04120228772143039,0.9991508218737888
1714372459.9595783,576,400030061,-0.05762393451392369,-17.103464323800843,9.236795629145433e-05,6.705035131824619e-05,-4.64691772631999e-05,0.04119563457764735,0.9991510961994742
1714372460.062034,576,416696729,-0.05762393516140396,-17.10346813849814,9.195072456155225e-05,6.690726205919733e-05,-4.544820635827221e-05,0.04119170823394835,0.9991512581339465
1714372460.1572416,576,433363396,-0.0576225037407316,-17.103458601750038,9.254450493778492e-05,6.669589234111812e-05,-4.645069063226227e-05,0.041201092409835334,0.9991508711792366
1714372460.2508337,576,450030064,-0.05762107335954235,-17.10346241644242,9.24528336704342e-05,6.615247533800234e-05,-4.640585009261127e-05,0.04119501689002983,0.9991511217297298
1714372460.3713498,576,466696731,-0.05762107424292605,-17.103466231139723,9.188659051532562e-05,6.648054824034163e-05,-4.613013144605649e-05,0.04119334397458233,0.9991511906936504
1714372460.4688783,576,483363399,-0.05762154996672426,-17.103460509095406,9.260259985627028e-05,6.69627611926124e-05,-4.633511273428792e-05,0.04119780276645628,0.9991510068134156
1714372460.569869,576,500030066,-0.057621550230234374,-17.103466231141315,9.242378653703672e-05,6.680059727675125e-05,-4.61673844107471e-05,0.0411930233462004,0.9991512038895075
1714372460.669504,576,516696734,-0.057622980954737744,-17.103458601751687,9.230684154842216e-05,6.73419544619498e-05,-4.561985707446222e-05,0.041197564047638545,0.9991510166638627
1714372460.7653599,576,533363401,-0.05762298114998515,-17.10345669440306,9.218763227791887e-05,6.778363246398687e-05,-4.588807883067227e-05,0.0411966770787266,0.999151053193327
1714372460.8733373,576,550030069,-0.057622027881916005,-17.10346241644572,9.191790232162608e-05,6.718798489442905e-05,-4.589151683926056e-05,0.04119086237065036,0.9991512929666385
1714372460.9746442,576,566696736,-0.05762107369633182,-17.1034605090938,9.2244217544807e-05,6.654448238569362e-05,-4.601087192111928e-05,0.041193466858579976,0.9991511856285827
1714372461.0729434,576,583363404,-0.057619643139469164,-17.103460509088904,9.227175515694534e-05,6.726239214438644e-05,-4.6349920592727733e-05,0.04119415174390192,0.9991511573278369
1714372461.1962936,576,600030072,-0.057621073709381146,-17.103456694396534,9.224421728413084e-05,6.810399045131654e-05,-4.594395687763289e-05,0.04119706053013971,0.9991510373585544
1714372461.2968416,576,616696739,-0.057621073784168524,-17.103462416442436,9.218461310506248e-05,6.679575294628208e-05,-4.6472807524453086e-05,0.04119335862625476,0.9991511900526838
1714372461.3962905,576,633363407,-0.05762250482739541,-17.10347195319052,9.182925100916024e-05,6.680458487925334e-05,-4.550404219037936e-05,0.04118845241071484,0.9991513923598064
1714372461.4989154,576,650030074,-0.05762202699200765,-17.103460509097044,9.248414560707274e-05,6.717349948609401e-05,-4.6729892839611766e-05,0.04119791435839251,0.9991510021796288
1714372461.6135406,576,666696742,-0.057621550135873,-17.10346623114131,9.248339110711932e-05,6.669787976031789e-05,-4.603699592798908e-05,0.04119485254548604,0.9991511284864485
1714372461.7086544,576,683363409,-0.05762107341324771,-17.103460509093786,9.242303125505482e-05,6.638141613586006e-05,-4.656985403947418e-05,0.041199259815497845,0.9991509467620052
1714372461.8113763,576,700030077,-0.05762250386922432,-17.10346241644731,9.245509834333717e-05,6.595002294924407e-05,-4.556402617806403e-05,0.04119957308139749,0.9991509339196079
1714372461.9122329,576,716696744,-0.05762250433450652,-17.103464323795965,9.215707562326223e-05,6.735518761858284e-05,-4.637608531272836e-05,0.04120033192855538,0.9991509024974727
1714372462.015837,576,733363412,-0.05762393474982712,-17.103464323800857,9.221894486624781e-05,6.640064975801465e-05,-4.5515548023798833e-05,0.04119890962286075,0.9991509612491878
1714372462.1194656,576,750030079,-0.057623457872610445,-17.10346241645059,9.224799212998337e-05,6.735939355112099e-05,-4.6540043893036624e-05,0.04120241063772385,0.9991508167711103
1714372462.2372565,576,766696747,-0.057623935302946024,-17.103468138498148,9.186131770642835e-05,6.722490453684298e-05,-4.507219057398675e-05,0.04119722513877437,0.9991510306706264
1714372462.337805,576,783363414,-0.05762345793284046,-17.103458601753328,9.22181895842659e-05,6.802115011363832e-05,-4.651420760676413e-05,0.04120645950544059,0.9991506497543692
1714372462.4415505,576,800030082,-0.05762298110431251,-17.10347004584349,9.218763319028545e-05,6.735228626882868e-05,-4.5727891745570484e-05,0.04119688231117628,0.9991510447677411
1714372462.5593214,576,816696750,-0.05762250461759063,-17.10346432379598,9.197826191301442e-05,6.677751216827452e-05,-4.587331748886749e-05,0.04120272774804593,0.999150803764138
1714372462.6538885,576,833363417,-0.0576225050422168,-17.103464323795997,9.17100413476427e-05,6.61475819101402e-05,-4.5213940643344685e-05,0.0412036781959092,0.9991507646413152
1714372462.748697,576,850030085,-0.057622504677820645,-17.103460509098714,9.194845936729695e-05,6.635887004712543e-05,-4.605604650171241e-05,0.04120818935633812,0.9991505785442518
1714372462.8569193,576,866696752,-0.0576229809010324,-17.103460509100316,9.233664396380155e-05,6.810268355593366e-05,-4.584742918514501e-05,0.04120723057615399,0.9991506179792321
1714372462.9515998,576,883363420,-0.05762250428080117,-17.103466231144594,9.218687803864162e-05,6.604436160136182e-05,-4.666312856170204e-05,0.041203428683152514,0.9991507748710637
1714372463.0679262,576,900030087,-0.05762631903351645,-17.10346241646038,9.216311462066541e-05,6.651102246523468e-05,-4.570968854667128e-05,0.04121112849064629,0.9991504573263407
1714372463.1646519,576,916696755,-0.05762584149577018,-17.103460509110086,9.26093938749792e-05,6.599726776017658e-05,-4.670438837858325e-05,0.04121272704727832,0.999150391378789
1714372463.2759955,576,933363422,-0.05762488791701023,-17.103460509106828,9.254827952296128e-05,6.749041714248629e-05,-4.576551676465798e-05,0.0412108818461769,0.999150467431218
1714372463.3767984,576,950030090,-0.05762202744424051,-17.103466231142963,9.218612314767396e-05,6.645162184867999e-05,-4.640603269699446e-05,0.04120357364713126,0.9991507688779344
1714372463.4704096,576,966696757,-0.057622503558533524,-17.103456694401395,9.266371394761205e-05,6.683355896597488e-05,-4.650680649164003e-05,0.04120775312153743,0.9991505964833663
1714372463.5621836,576,983363425,-0.05762250473805066,-17.10345669440145,9.191865682157949e-05,6.798574980436806e-05,-4.589557563424618e-05,0.04119841290444024,0.9991509816067285
