time sec,time nanosec,position X,position Y,position Z,orientation X,orientation Y,orientation Z,orientation W
1714371353.7732625,395,766687307,-0.5226091087796655,-4.445009588768151,0.0008278611798879196,-0.001227941716825426,5.143620225641492e-06,-0.7799301643769962,0.6258653456036329
1714371353.8684912,395,783353975,-0.5243285550201164,-4.452740078658689,0.0008305540426924994,-0.0012297387243459124,4.045861095751624e-06,-0.7801366339489274,0.6256079603850467
1714371353.9918635,395,800020642,-0.5260546767934806,-4.460467707549104,0.0008333766829152846,-0.0012307095683929275,3.25843352784711e-06,-0.7803454883667513,0.6253474267389267
1714371354.089241,395,816687310,-0.5277850906832643,-4.4681891375711675,0.0008358484893126842,-0.0012284004326009053,6.370678183254068e-06,-0.7805588157406239,0.6250811356627124
1714371354.1859267,395,833353977,-0.5295202729190805,-4.4759162896554425,0.0008383278450107746,-0.0012300542811943178,4.546863881243473e-06,-0.7807682060615073,0.6248195702355098
1714371354.3098376,395,850020645,-0.5312626068638413,-4.483640580741193,0.0008413549650086163,-0.001230864541447798,4.193265742787097e-06,-0.7809787891463189,0.624556335216005
1714371354.4088795,395,866687312,-0.5330087565114557,-4.4913591497941425,0.0008437622757573176,-0.001228807782630769,7.061150255803743e-06,-0.7811937256507165,0.6242874762363304
1714371354.5050752,395,883353980,-0.5347596735631202,-4.499082964072098,0.0008467731814749512,-0.0012307915912995772,5.049277928727218e-06,-0.7814044866215387,0.6240236481210413
1714371354.6164207,395,900020647,-0.5365139286838996,-4.506799625804107,0.0008496701618004254,-0.0012280246991240688,7.399486461288167e-06,-0.7816228807665634,0.6237500814931927
1714371354.7116294,395,916687315,-0.5382786741975952,-4.51451962543211,0.0008525837499552797,-0.001231476047468963,4.769068386208046e-06,-0.7818409719656848,0.6234766860113969
1714371354.832875,395,933353982,-0.5400472349911495,-4.5222334261901285,0.0008551457493937809,-0.0012293387281539223,7.819769679650768e-06,-0.7820626438765887,0.6231986117746917
1714371354.9393306,395,950020650,-0.5418200866873514,-4.529951041660067,0.0008581019728172042,-0.0012313359251388606,5.711743399928952e-06,-0.7822796037364145,0.622926243914329
1714371355.039657,395,966687317,-0.5435991375940002,-4.5376672266397495,0.0008608593937301643,-0.0012320197774877643,5.401243450452763e-06,-0.7824944188637314,0.6226563791893615
1714371355.1602516,395,983353985,-0.5453800955394632,-4.545376735905726,0.0008638284497461008,-0.001229497506769021,7.726479262105927e-06,-0.7826808050436888,0.6224220800167246
1714371355.2585485,396,20653,-0.5471682064449128,-4.553090059893454,0.0008665406088218567,-0.001230343360944147,7.44814391253532e-06,-0.7827995967239313,0.6222726713978285
1714371355.356852,396,16687320,-0.5489572715863896,-4.560804337558787,0.0008688966503242211,-0.0012313866155218526,6.603218911073997e-06,-0.7828661744504416,0.6221889074426925
1714371355.4749215,396,33353988,-0.550744428231468,-4.568510032148695,0.0008719947288022262,-0.001226535850272894,1.1350304909853276e-05,-0.7829063519199054,0.6221383604990482
1714371355.569566,396,50020655,-0.5525339695115822,-4.576221448792677,0.000874798559275671,-0.0012259623920925834,1.1302489653719412e-05,-0.7829167236075932,0.6221253095510733
1714371355.6865106,396,66687323,-0.5543211270335193,-4.583932865428524,0.0008773303947289055,-0.0012265671772636166,1.059600765971818e-05,-0.7829043253321624,0.6221409107243117
1714371355.7813663,396,83353990,-0.5561106674627501,-4.591644758909625,0.0008806706663656781,-0.001227550864133775,9.922881203201795e-06,-0.7828730916426245,0.6221802113554654
1714371355.874346,396,100020658,-0.55789591801589,-4.599356175538965,0.0008829610639747118,-0.001227075371448067,1.0016508475199383e-05,-0.7828242160898022,0.62224170616336
1714371355.987332,396,116687325,-0.5596821216271712,-4.6070680690086965,0.000885640401103802,-0.0012268972799736185,9.461856576287954e-06,-0.7827600814748928,0.6223223838839136
1714371356.084884,396,133353993,-0.561464509880544,-4.614781392976824,0.000888730931193483,-0.001226821288989569,1.0165277527541999e-05,-0.7826783037609113,0.6224252305523408
1714371356.1830947,396,150020660,-0.5632468983193774,-4.6224956706192755,0.0008917022522081676,-0.0012276804827969128,9.826136724020044e-06,-0.782581326084827,0.6225471554568323
1714371356.2810805,396,166687328,-0.5650249950371797,-4.630210901921355,0.0008947859884094777,-0.001227722847514146,8.347592664112331e-06,-0.7824684941807827,0.6226889658901834
1714371356.3762014,396,183353995,-0.5667997546539484,-4.637926133212052,0.0008973876038133533,-0.0012270801401006923,8.628381994191869e-06,-0.7823434438369083,0.6228460725454461
1714371356.491463,396,200020663,-0.5685711756501144,-4.645644225514245,0.0009004607717366233,-0.0012279242205731375,8.540045532912996e-06,-0.7821999148309026,0.6230263119385127
1714371356.5880392,396,216687330,-0.5703363986202443,-4.653362317795273,0.0009029876849465702,-0.0012281401631238562,8.472036702023676e-06,-0.7820436308968971,0.6232224730973381
1714371356.683798,396,233353998,-0.572102574313357,-4.661082317428153,0.0009061121537696168,-0.001227930046961534,7.811578698099786e-06,-0.7818757839707801,0.6234330361529272
1714371356.8071933,396,250020666,-0.5738606444893867,-4.668803270707653,0.0009087767552357624,-0.0012279565370922451,7.700112625882779e-06,-0.7816915455400054,0.6236640278986186
1714371356.908443,396,266687333,-0.5756120389909606,-4.676527084987268,0.0009114009861388268,-0.0012280909489770918,7.707249988193966e-06,-0.7814928230597992,0.623913022174762
1714371357.0061572,396,283354001,-0.577361048602021,-4.684250899258696,0.0009144684768626724,-0.001227698084723423,6.979382610120839e-06,-0.78128367015878,0.6241749109439819
1714371357.1083696,396,300020668,-0.5791043368332521,-4.691975190347738,0.0009171096769369125,-0.0012280761490785297,6.744622423899514e-06,-0.7810619996417477,0.6244522755976768
1714371357.2058523,396,316687336,-0.580844286962868,-4.699702342448301,0.0009198946043950926,-0.0012279355875228358,6.942241097261289e-06,-0.7808284681822163,0.6247442640010485
1714371357.322561,396,333354003,-0.5825770851590543,-4.707429017687269,0.0009222807787506363,-0.001227582518464605,6.388444048802131e-06,-0.7805823006756109,0.6250518097504545
1714371357.423877,396,350020671,-0.58430129948529,-4.715158553919786,0.0009251600041099715,-0.001227763787629449,6.3909012598204985e-06,-0.7803233177164978,0.6253750973481083
1714371357.5211446,396,366687338,-0.5860193148418756,-4.722888090131097,0.0009280890204568096,-0.0012274500905339882,5.896719811945446e-06,-0.780054202335239,0.6257107436752528
1714371357.6384637,396,383354006,-0.5877292243462199,-4.730620010500486,0.00093076678553979,-0.0012271564038849145,6.196173080077322e-06,-0.7797733447949603,0.6260607197357521
1714371357.7368917,396,400020673,-0.5894329348760208,-4.738353361360141,0.0009334943417080268,-0.0012271108457586185,5.544977500393994e-06,-0.7794814601725825,0.6264240954939747
1714371357.831898,396,416687341,-0.5911294925222533,-4.746088142706789,0.0009364191906047916,-0.0012270250781906817,5.1685151876838595e-06,-0.779178965929983,0.6268003138440713
1714371357.9544246,396,433354008,-0.5928188980837272,-4.7538253082147826,0.000939034693449551,-0.0012269623259453589,5.200426322148955e-06,-0.7788661600411368,0.6271889661650474
1714371358.05098,396,450020676,-0.5945001976091302,-4.761563427369373,0.000941518154072864,-0.0012263498932842606,4.793701012725346e-06,-0.7785445926839398,0.6275880920202023
1714371358.1679595,396,466687344,-0.5961762515955764,-4.769303453854639,0.00094420192702116,-0.001226093974821028,4.507603379292696e-06,-0.7782137266980544,0.6279983218544236
1714371358.2650275,396,483354011,-0.5978403841392318,-4.777046341322052,0.0009471946530262261,-0.0012257032246597956,4.609227494761913e-06,-0.7778705822329999,0.6284233087074779
1714371358.3606732,396,500020679,-0.5994935503286379,-4.78479208977494,0.0009496037733187585,-0.0012254953067423239,4.418302300222453e-06,-0.7775177816481256,0.6288597596942499
1714371358.4753776,396,516687346,-0.6011405175516567,-4.792536884532303,0.0009520626845336248,-0.001224748038877093,4.5125784737680835e-06,-0.7771586037785844,0.6293035869473488
1714371358.5724168,396,533354014,-0.6027798548576678,-4.80028549396081,0.0009548373428891391,-0.0012244758987728158,4.141856773580918e-06,-0.7767907828393865,0.6297575567926054
1714371358.6669712,396,550020681,-0.6044087020896094,-4.808034103353446,0.0009573867776480759,-0.0012236913733917056,4.048464417222362e-06,-0.7764130083069378,0.630223248614968
1714371358.7961125,396,566687349,-0.6060261051854964,-4.815786050567042,0.0009599478975369218,-0.0012239205954330766,4.55258336434382e-06,-0.7760256366020332,0.6307001770525036
1714371358.895687,396,583354016,-0.6076363558728842,-4.823538474593337,0.0009624082872387135,-0.0012226220603047103,3.844384412239174e-06,-0.7756319479998142,0.6311842729524654
1714371359.0055792,396,600020684,-0.6092356383643451,-4.831294236442179,0.0009654473603771666,-0.0012222758679336046,3.620335679181548e-06,-0.7752300331840086,0.6316778464360744
1714371359.1009378,396,616687351,-0.6108239552141608,-4.839051428765055,0.0009674557934297132,-0.0012218878689966334,4.247165310825316e-06,-0.7748185816362781,0.6321824677441976
1714371359.197021,396,633354019,-0.6124027341467214,-4.846810528403886,0.0009701941859192771,-0.0012211730632520617,3.8011159404470654e-06,-0.774402540779649,0.6326920368994109
1714371359.3048701,396,650020686,-0.6139724538825528,-4.854572489034707,0.0009724712014003432,-0.0012212702427554863,3.4557928491396505e-06,-0.7739782142159172,0.6332110488661674
1714371359.399605,396,666687354,-0.6155278680904136,-4.862336356965209,0.0009749937908480891,-0.001220534254864145,2.694328781771271e-06,-0.7735444111516109,0.6337409204595998
1714371359.49924,396,683354021,-0.6170723145969907,-4.870096886998065,0.0009777970404259008,-0.0012178088147197434,5.337924091101423e-06,-0.7731097751964321,0.6342710717106051
1714371359.599648,396,700020689,-0.6186091322098549,-4.877865523236539,0.000980260387166712,-0.001218457647306872,4.740798825001287e-06,-0.7726666130868495,0.6348108540025
1714371359.6988175,396,716687357,-0.6201368902567002,-4.885634636281194,0.0009825007750164333,-0.0012187435651199571,3.4295060751030903e-06,-0.7722178484158118,0.635356678756441
1714371359.8101447,396,733354024,-0.6216503430212654,-4.893402795602591,0.000984837725212121,-0.0012144836988690329,4.9418987412272145e-06,-0.7717644977758628,0.6359072927539777
1714371359.9203422,396,750020692,-0.6231547355885199,-4.901176676938881,0.0009873391465806851,-0.0012155507870357293,5.172583451604354e-06,-0.7713301568476874,0.636434059071991
1714371360.022298,396,766687359,-0.6246462541770922,-4.908951988742635,0.0009894327562853394,-0.0012141369327234813,5.051144614770805e-06,-0.7709246069966071,0.6369252516372088
1714371360.1379786,396,783354027,-0.62613014295933,-4.916726346845955,0.0009917825082347137,-0.0012144553723136332,4.323369929615704e-06,-0.7705330629002514,0.6373988735925208
1714371360.2321203,396,800020694,-0.627602587421684,-4.924502612258751,0.0009942631543564092,-0.001212809052671341,6.018447730966528e-06,-0.7701473020245124,0.6378649247625587
1714371360.327636,396,816687362,-0.6290678799001651,-4.932279354484263,0.0009963748497256784,-0.0012132040716091267,5.446373389244171e-06,-0.7697673211981121,0.6383234284606044
1714371360.447741,396,833354029,-0.6305212510351103,-4.9400575271804525,0.0009987358934838814,-0.0012113828353534134,5.696740083630189e-06,-0.7693916932763837,0.6387761382804404
1714371360.5423815,396,850020697,-0.6319693769158138,-4.947837130370173,0.0010011184358242348,-0.0012114221427825223,5.321536951872662e-06,-0.769022858828443,0.639220130336492
1714371360.6523595,396,866687364,-0.6334070127191854,-4.95561768719834,0.0010032757546331803,-0.0012095424759502392,6.170254732183574e-06,-0.7686557544392115,0.6396615262280617
1714371360.7562711,396,883354032,-0.6348336813694987,-4.963400151337629,0.001005356106510125,-0.0012096540588901943,5.606847642147373e-06,-0.7682922843665525,0.6400980413096462
1714371360.8543754,396,900020699,-0.636253196425271,-4.9711849996381945,0.0010080807854563857,-0.0012082298594617083,6.293818544265487e-06,-0.767933583893316,0.6405283372886494
1714371360.9652154,396,916687367,-0.6376665137364601,-4.9789703247547665,0.0010100803960116603,-0.0012081670190479093,5.843295633018936e-06,-0.7675799487500511,0.6409520751001428
1714371361.0640335,396,933354035,-0.6390688638002294,-4.986757557182454,0.001012062644205017,-0.0012063821063637717,6.843705012904181e-06,-0.7672278646951926,0.641373485755868
1714371361.0680387,396,933354035,-0.6390688638002294,-4.986757557182454,0.001012062644205017,-0.0012063821063637717,6.843705012904181e-06,-0.7672278646951926,0.641373485755868
1714371361.1643908,396,950020702,-0.6404631066906981,-4.9945471737681615,0.001014628105115672,-0.001207105202978283,5.8063752896671406e-06,-0.7668792953381572,0.6417902221481457
1714371361.291872,396,966687370,-0.6418492443471675,-5.002337744000502,0.0010165548849591784,-0.0012054964226160647,6.644940342933258e-06,-0.7665361518632412,0.6422000269549311
1714371361.3850794,396,983354037,-0.6432272753965045,-5.010130698390887,0.001018707250099488,-0.0012044820051015299,6.427643615864816e-06,-0.7661943192238444,0.6426078231479091
1714371361.503829,397,20705,-0.6445933849152139,-5.017924606414781,0.0010212281727363121,-0.0012047947068109007,5.7157311302291235e-06,-0.7658549293308693,0.6430122671121089
1714371361.6132379,397,16687372,-0.6459556806801581,-5.025719944937147,0.0010231470106423224,-0.0012030489414614853,6.637238708638975e-06,-0.765521382336997,0.643409329909075
1714371361.716276,397,33354040,-0.6473098696004352,-5.0335181444547015,0.0010254404453029266,-0.0012034868182088548,6.2148996317451895e-06,-0.7651905754354011,0.6438027142267211
1714371361.8158033,397,50020707,-0.6486535686337342,-5.041316820773557,0.0010273894472593724,-0.001202043430650233,6.8604971391602244e-06,-0.7648605448858755,0.644194770175454
1714371361.9148576,397,66687375,-0.6499934527304887,-5.049117881265142,0.0010294814216762062,-0.0012027137612088592,6.699018675345903e-06,-0.7645368307710276,0.6445789228863483
1714371362.0101855,397,83354042,-0.6513228464684582,-5.056919418558003,0.0010315269862392947,-0.0012016808655299538,7.77952146757016e-06,-0.7642268867102588,0.6449463710508972
1714371362.127609,397,100020710,-0.6526474715544749,-5.064721909508856,0.0010337438156681235,-0.0012010706033560145,7.209235132288075e-06,-0.7639410822530797,0.6452848829962051
1714371362.2421176,397,116687377,-0.6539644681975034,-5.072524877270814,0.001035352521173228,-0.0011993093987688191,8.184227994066948e-06,-0.7636679745265142,0.645608074819821
1714371362.3420458,397,133354045,-0.6552733569562585,-5.0803311828650735,0.00103799147373642,-0.0012002768859388285,6.0706686126834525e-06,-0.7634026132623033,0.645921829142529
1714371362.4378595,397,150020712,-0.6565741406274502,-5.088137011594498,0.0010399023382795857,-0.0011990784786990217,7.618878302424083e-06,-0.7631452407541378,0.6462258921360732
1714371362.5316727,397,166687380,-0.6578744470341927,-5.0959437939965895,0.0010420806685623248,-0.0012001105927386374,6.384898295955029e-06,-0.7628991317848307,0.6465164146529845
1714371362.6379886,397,183354048,-0.6591666478799336,-5.10375057637098,0.0010438289337080353,-0.0011979984272172928,7.82134252733953e-06,-0.7626573168493095,0.6468016556834151
1714371362.7427452,397,200020715,-0.660452649318349,-5.111561173421411,0.0010458952106672968,-0.0011993884914797504,6.448529499452012e-06,-0.7624238438115339,0.6470768453694729
1714371362.8407195,397,216687383,-0.6617362663868696,-5.119371293626517,0.0010480769222793005,-0.0011988692879138071,6.831554289847201e-06,-0.7621968096020804,0.6473442562486909
1714371362.9525754,397,233354050,-0.6630117779366759,-5.127182844315402,0.0010497987665669883,-0.0011990939430250509,5.887286322860219e-06,-0.7619749008154681,0.6476054452105182
1714371363.0471187,397,250020718,-0.6642839506853125,-5.134994871829984,0.0010521113723513129,-0.0011985122545669286,6.746813007688967e-06,-0.7617597876127972,0.64785846409456
1714371363.1478586,397,266687385,-0.6655499251671161,-5.142808329834865,0.0010540267349452748,-0.0011992931424221263,5.592459442660214e-06,-0.7615511106483754,0.6481037475087682
1714371363.251757,397,283354053,-0.6668101774198378,-5.150622264657321,0.0010560522480203745,-0.0011979988187622366,6.400059995247055e-06,-0.7613477401526518,0.648342643455079
1714371363.3521807,397,300020720,-0.6680689995354296,-5.158437629986377,0.0010578370782399942,-0.0011981183439002921,5.213022469921462e-06,-0.7611537860936999,0.6485703341970588
1714371363.4618087,397,316687388,-0.6693201917454322,-5.166253472126468,0.0010599376553721705,-0.00119727257804473,6.173872760764307e-06,-0.7609615613378526,0.6487958605497686
1714371363.5625975,397,333354055,-0.6705685231215313,-5.174070267931099,0.0010619144940835447,-0.0011983475563059178,5.039687400515109e-06,-0.7607788122222684,0.6490101407616142
1714371363.659101,397,350020723,-0.671809225156578,-5.181888017383949,0.0010638494523195637,-0.001197533155152832,6.05367708392999e-06,-0.7605972566981832,0.6492229039250643
1714371363.777154,397,366687390,-0.6730480194646744,-5.189706720504575,0.0010660198093372117,-0.0011982068381103798,4.286847916387846e-06,-0.7604255943902462,0.6494239598892522
1714371363.8819423,397,383354058,-0.6742815695125861,-5.19752590044446,0.0010675858168859742,-0.0011973873414373416,5.460591651762806e-06,-0.7602566154797621,0.6496217706119413
1714371363.981482,397,400020726,-0.675511780664967,-5.2053455572100376,0.0010698021905014559,-0.0011977849989676737,3.919634691695588e-06,-0.7600941325272236,0.6498118766177025
1714371364.0826015,397,416687393,-0.6767367470788316,-5.213167598143485,0.0010717122376288032,-0.0011978844854906268,5.2199876448436e-06,-0.7599328419066234,0.6500004929515316
1714371364.192352,397,433354061,-0.6779617135431393,-5.220988685402619,0.0010735924824059402,-0.0011974748565233375,3.6139498396836834e-06,-0.7597803731968991,0.6501787066227933
1714371364.2910285,397,450020728,-0.6791819118744813,-5.22881072631977,0.001075316166913363,-0.0011961927043687844,4.527150840762116e-06,-0.7596308258124063,0.6503534251298142
1714371364.3967505,397,466687396,-0.6803982950399002,-5.236633244061007,0.001077331835176042,-0.0011975131710717163,4.131776805237271e-06,-0.7594864619839535,0.650522005783225
1714371364.4945905,397,483354063,-0.6816113406341098,-5.244455284953682,0.0010791634054591152,-0.0011962473486691794,5.024177669016605e-06,-0.7593470473998185,0.650684739772047
1714371364.5936966,397,500020731,-0.6828186637617029,-5.2522782795010805,0.0010812541376811172,-0.0011979324375883795,3.998046718511337e-06,-0.7592117432098975,0.6508426030263226
1714371364.7073677,397,516687398,-0.6840259867022045,-5.260100797211311,0.0010834640790107002,-0.0011967508181074265,3.7263601956432823e-06,-0.7590822229531721,0.6509936609292477
1714371364.8062885,397,533354066,-0.6852304495181439,-5.267923791748954,0.0010851032476112768,-0.001196860624797438,3.2914565280812474e-06,-0.7589682585224787,0.6511265238562833
1714371364.910412,397,550020733,-0.6864325277250228,-5.275747263115582,0.0010870068623549715,-0.0011960528966179617,4.88145146977509e-06,-0.7588759909589572,0.651234059136729
1714371365.0173934,397,566687401,-0.6876322216514746,-5.283571688148365,0.0010889663072790794,-0.0011964987156572013,3.486300073821468e-06,-0.7587973122934699,0.6513257305180531
1714371365.114474,397,583354068,-0.6888285781449969,-5.29139659000691,0.0010906522474336264,-0.0011949607655551836,4.5922772609807135e-06,-0.758729185244829,0.6514050932449009
1714371365.210359,397,600020736,-0.690026841604054,-5.299222445546276,0.0010925796254975437,-0.0011964140693140573,4.159473069819191e-06,-0.7586570027032192,0.6514891563375721
1714371365.3168778,397,616687403,-0.6912198596185157,-5.307050208416323,0.0010946477113163613,-0.001197014219755515,3.3081210352417838e-06,-0.7585743900000744,0.6515853451252793
1714371365.4169142,397,633354071,-0.6924133549055824,-5.314874633427913,0.001096448331232683,-0.0011949100380038323,5.197452368317434e-06,-0.7584969650537523,0.6516754761130993
1714371365.5394135,397,650020739,-0.6936063737172223,-5.322703826809471,0.001098009778303552,-0.0011958857296845832,4.262520751153834e-06,-0.7584523799043918,0.6517273642072401
1714371365.6402934,397,666687406,-0.6947984381545553,-5.330531112839102,0.0011000167497377672,-0.001194427345833807,5.2761254746031375e-06,-0.7584641828056796,0.6517136309119141
1714371365.7428257,397,683354074,-0.6959914568344401,-5.338357445197705,0.001101667603468253,-0.0011929141074375207,6.582687719679265e-06,-0.7585138347870364,0.6516558442531344
1714371365.8578768,397,700020741,-0.697186858847876,-5.346183777564423,0.0011038586727843205,-0.0011927422663408935,6.919010753691996e-06,-0.7585893541820246,0.6515679312548404
1714371365.9560616,397,716687409,-0.6983813078438265,-5.3540115404393855,0.001105631000425628,-0.0011932124289623861,7.297098861188814e-06,-0.7586844830421998,0.651457160051098
1714371366.0594566,397,733354076,-0.6995814786979381,-5.361836919148121,0.00110753159573579,-0.0011934436916863779,6.609556990162065e-06,-0.7587998777174496,0.6513227473568326
1714371366.1695676,397,750020744,-0.7007830802032736,-5.3696622978617565,0.001109345048863731,-0.0011927447035038757,6.802780003330564e-06,-0.7589296974864695,0.6511714763308436
1714371366.2777019,397,766687411,-0.7019899267741279,-5.377486246081853,0.0011112562125496865,-0.001193382579228479,7.377150938621061e-06,-0.7590782320990477,0.6509983205331498
1714371366.4080565,397,783354079,-0.7032020180753425,-5.38531019431987,0.0011134737028866998,-0.0011940115375131562,6.876129754552439e-06,-0.7592416679143777,0.6508077012388229
1714371366.5175695,397,800020746,-0.7044145867825484,-5.393133188885227,0.0011153343206290157,-0.0011937754973723805,7.4468088884006505e-06,-0.7594182770715294,0.6506016102764555
1714371366.6251788,397,816687414,-0.7056319233819228,-5.400956660304033,0.0011175005101640054,-0.0011947686594598037,6.944309645928696e-06,-0.7596113361758238,0.6503761914713719
1714371366.7406945,397,833354081,-0.7068587973779336,-5.408778701244016,0.0011192645654300168,-0.0011935726946790063,7.433393407525518e-06,-0.7598196558375532,0.6501328063802576
1714371366.8420632,397,850020749,-0.7080885315863431,-5.416602172705224,0.00112153978898529,-0.0011947533535466984,7.39503446695265e-06,-0.7600381064313494,0.6498774109645501
1714371366.942594,397,866687417,-0.7093230353447697,-5.424424213671322,0.0011230775042264534,-0.0011948687332353832,7.236656105658162e-06,-0.7602696113160952,0.6496065658116571
1714371367.055302,397,883354084,-0.7105632601527611,-5.432245777819791,0.0011252501261125114,-0.0011948568182527162,7.281939485729047e-06,-0.7605140505398222,0.6493203763903226
1714371367.151326,397,900020752,-0.7118106376555978,-5.440065911481256,0.001127344664410207,-0.0011962701891533583,7.368521816504516e-06,-0.7607700519636174,0.6490204133296692
1714371367.2712123,397,916687419,-0.7130637370572516,-5.447885568325131,0.0011295376682220538,-0.0011962477623065416,7.5852950625494035e-06,-0.7610382139000877,0.6487059471883382
1714371367.3666885,397,933354087,-0.7143235133551653,-5.4557037946804225,0.0011309961832836621,-0.0011962326851438026,7.84935872166723e-06,-0.7613193696739197,0.648375960631682
1714371367.4690747,397,950020754,-0.715592825204775,-5.463522021068281,0.0011332148532906556,-0.0011968589161346584,7.451396957530638e-06,-0.7616112538015775,0.6480330744306195
1714371367.571757,397,966687422,-0.7168664286371359,-5.4713383401221884,0.0011354105149009787,-0.0011969714928523182,7.5232435213506564e-06,-0.761914224826083,0.6476768339305609
1714371367.6759195,397,983354089,-0.7181481388637209,-5.479152751855219,0.0011372613821069185,-0.0011973272077925464,7.719102161049136e-06,-0.7622278053101741,0.6473077623202186
1714371367.7702749,398,20757,-0.7194389086058818,-5.486967640456381,0.0011393650105541583,-0.0011982756044408387,7.283023652645265e-06,-0.7625515181389342,0.6469263839623023
1714371367.8848171,398,16687424,-0.7207354001980478,-5.494782529077107,0.0011415969068331753,-0.0012001565966381082,6.3811335706963e-06,-0.7628832768759399,0.6465351231344301
1714371367.986968,398,33354092,-0.72203761399332,-5.502590741997199,0.0011437484544924972,-0.0011977346104841105,8.471597529177543e-06,-0.7632292845631565,0.6461266319733675
1714371368.0917654,398,50020759,-0.7233531795343997,-5.5104013391487685,0.0011457125232665472,-0.0012001787788569662,7.511080635457006e-06,-0.7635830966258775,0.6457084590290874
1714371368.1999583,398,66687427,-0.7246801890179179,-5.518210028990845,0.0011477841161486064,-0.0012006588028163278,6.7616281444726455e-06,-0.7639498444822973,0.6452745101801196
1714371368.2979767,398,83354094,-0.7260119670573965,-5.526018242012083,0.0011497440487675925,-0.0012025991753237353,7.369359088747974e-06,-0.7643186177463346,0.6448376572961978
1714371368.3941236,398,100020762,-0.7273523275156424,-5.5338202561795935,0.0011521348009909758,-0.0012000743666999215,8.519092558749493e-06,-0.7647049779571217,0.644379435144029
1714371368.4999988,398,116687430,-0.7287065165562565,-5.541624654580214,0.001154338829220055,-0.001203499134251316,7.015698745853765e-06,-0.7650956846085991,0.6439154796507945
1714371368.5972986,398,133354097,-0.7300683351754572,-5.549427622495465,0.0011564357264666977,-0.001204123852759139,5.799295542399354e-06,-0.7654936056564231,0.6434423748489404
1714371368.6925857,398,150020765,-0.7314411208257484,-5.55722296105369,0.0011586989971094507,-0.0012019816208613937,8.056180530199412e-06,-0.7659052976009018,0.642952276830991
1714371368.8092058,398,166687432,-0.7328224897098049,-5.565022114338549,0.0011608566469101327,-0.0012055063377449107,6.364858804587596e-06,-0.7663199056950711,0.642458052209991
1714371368.92001,398,183354100,-0.7342157797047563,-5.572818883478405,0.001162913959681918,-0.001206811974399371,5.932495420631964e-06,-0.7667420853546503,0.6419541401966861
1714371369.024837,398,200020767,-0.7356181294333674,-5.580607546417553,0.0011651048239683173,-0.0012044696682896462,8.566987608826809e-06,-0.7671783346324029,0.6414327338467205
1714371369.1191442,398,216687435,-0.737030969034276,-5.588400024089825,0.0011676401212521355,-0.00120825393725646,5.20809003986298e-06,-0.767617320881763,0.6409073168388728
1714371369.2209456,398,233354102,-0.7384576373786687,-5.596189163949316,0.0011698992872955112,-0.0012091675809389696,5.014557719876976e-06,-0.7680608989732588,0.6403756658064115
1714371369.3253524,398,250020770,-0.7398905046699982,-5.603971151272641,0.0011721384641476572,-0.0012073811875563346,7.207424581724662e-06,-0.7685171154179711,0.6398280905746184
1714371369.4201932,398,266687437,-0.7413395848192291,-5.611755999674393,0.001174135086922839,-0.0012108069850037876,5.867668929181038e-06,-0.7689776788875418,0.6392744819596232
1714371369.5345159,398,283354105,-0.7427962934635224,-5.619538940753565,0.00117671003123895,-0.001212164009386931,4.495237619029334e-06,-0.7694404493731484,0.63871740661004
1714371369.6302783,398,300020772,-0.7442654009240977,-5.627313775643508,0.0011786489518953746,-0.0012106207432942828,7.166012077697886e-06,-0.7699171100712981,0.6381427567288724
1714371369.7304444,398,316687440,-0.7457445207549867,-5.63509385577639,0.0011813487827465822,-0.0012138523136407625,4.336367561042315e-06,-0.7703947802725536,0.6375660036988801
1714371369.8389325,398,333354108,-0.747237946403455,-5.64287012126097,0.001183624225790524,-0.0012151381146002366,4.132075272101241e-06,-0.7708495637774624,0.6370160700063887
1714371369.9359016,398,350020775,-0.748739478014838,-5.650639234215895,0.0011860913152023959,-0.0012145853277722167,4.755286040759727e-06,-0.7712797319620945,0.6364951687360624
1714371370.0326283,398,366687443,-0.7502534081805009,-5.658407870376107,0.0011880713929011402,-0.0012161614471716295,4.904433018469027e-06,-0.7717181239234089,0.635963566672978
1714371370.1395211,398,383354110,-0.7517768733772411,-5.666176983406021,0.001191139450713309,-0.0012181361517346458,3.6297018556714627e-06,-0.7721838741678341,0.63539797025667
1714371370.236221,398,400020778,-0.7533098764685231,-5.673937036562604,0.0011935073508847337,-0.0012170228282595186,5.297661130433085e-06,-0.7726685215758149,0.6348085338062295
1714371370.3324995,398,416687445,-0.7548590919930804,-5.681699950797594,0.001195900917544566,-0.0012190748925889755,2.9447039227090513e-06,-0.7731577560482862,0.6342125811666889
1714371370.4476862,398,433354113,-0.7564164140287778,-5.689460957711693,0.0011981285035102627,-0.0012211866703491592,2.585686087359569e-06,-0.7736220756738156,0.6336461100066565
1714371370.5544243,398,450020780,-0.7579851791723416,-5.697215765781835,0.0012010000544214515,-0.0012194698149368727,3.518466838006393e-06,-0.7740634504880131,0.6331068531453298
1714371370.658726,398,466687448,-0.7595649126435876,-5.704970097052386,0.0012032035152363624,-0.0012216859372945563,3.1260384816407325e-06,-0.7744840797239745,0.6325922207297582
1714371370.7555969,398,483354115,-0.7611556128839219,-5.71272442836043,0.0012057223613939421,-0.0012240082850816549,1.5302991020798014e-06,-0.7748964238114133,0.632087046351734
